Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Day,Month,Year,Predicted Sales Quantity,High Demand
1590,2024-11-27,43,208,25.81,0,1,0,1,2,27,11,2024,250.76585,False
8984,2024-08-02,16,21,81.58,0,0,0,2,1,2,8,2024,250.5683,False
9784,2024-09-13,77,267,76.6,1,0,0,2,0,13,9,2024,250.5206,False
8815,2024-07-25,54,44,82.97,1,1,2,2,0,25,7,2024,250.50089,False
9094,2024-09-18,48,284,46.68,0,1,2,0,2,18,9,2024,250.47107,False
4888,2024-11-29,77,124,5.47,0,1,0,2,0,29,11,2024,250.31747,False
9341,2024-08-25,39,344,29.55,1,0,2,1,2,25,8,2024,250.24062,False
6692,2024-10-16,62,225,17.15,0,0,1,2,1,16,10,2024,250.2207,False
4792,2024-08-08,87,437,61.69,1,0,1,2,2,8,8,2024,250.18709,False
1279,2024-10-23,93,282,90.94,0,0,2,2,0,23,10,2024,250.16205,False
1594,2024-06-28,66,402,32.88,0,0,0,0,2,28,6,2024,250.12372,False
5124,2024-12-01,27,273,74.95,0,1,2,1,1,1,12,2024,250.09882,False
6600,2024-03-25,94,278,53.81,0,0,1,0,0,25,3,2024,250.09218,False
3445,2024-08-20,93,168,73.64,1,0,2,0,2,20,8,2024,250.08363,False
4991,2024-10-06,53,71,76.46,0,0,2,2,2,6,10,2024,250.04126,False
5931,2024-02-28,57,364,23.93,1,1,1,0,1,28,2,2024,250.03456,False
3062,2024-05-22,62,194,88.47,1,1,2,0,0,22,5,2024,249.96558,False
7818,2024-04-21,56,283,84.89,0,0,0,1,0,21,4,2024,249.94289,False
5740,2024-02-28,56,248,71.91,1,1,2,0,2,28,2,2024,249.91328,False
7163,2024-03-25,77,228,52.24,0,1,0,0,1,25,3,2024,249.90733,False
7520,2024-01-22,77,357,87.55,0,0,1,0,2,22,1,2024,249.86066,False
8275,2024-08-04,72,211,88.32,1,0,1,0,0,4,8,2024,249.83754,False
4506,2024-07-18,29,343,65.28,1,0,0,2,2,18,7,2024,249.78311,False
4666,2024-01-05,23,254,64.72,0,1,0,2,1,5,1,2024,249.7084,False
9739,2024-06-25,14,230,56.49,1,0,0,1,2,25,6,2024,249.7001,False
8621,2024-08-29,5,116,94.11,0,1,0,0,2,29,8,2024,249.66591,False
1132,2024-08-08,34,259,60.57,1,0,0,2,1,8,8,2024,249.65823,False
2392,2024-09-28,6,265,71.37,0,0,1,0,1,28,9,2024,249.64763,False
2500,2024-04-11,34,172,47.91,0,1,2,1,2,11,4,2024,249.63788,False
6626,2024-05-30,76,35,82.78,0,0,1,0,2,30,5,2024,249.63693,False
5003,2024-03-09,76,191,75.3,0,0,0,1,1,9,3,2024,249.44963,False
7716,2024-12-21,92,259,68.34,0,0,2,1,0,21,12,2024,249.43025,False
3659,2024-05-10,31,95,53.02,0,1,0,0,0,10,5,2024,249.38101,False
2569,2024-12-06,36,283,65.5,1,0,2,1,0,6,12,2024,249.37303,False
8887,2024-08-11,91,426,20.24,0,1,2,2,0,11,8,2024,249.3151,False
6275,2024-11-06,37,126,51.93,1,0,0,0,1,6,11,2024,249.29094,False
1846,2024-08-01,9,275,96.15,1,0,2,0,2,1,8,2024,249.2097,False
8387,2024-04-09,22,298,54.45,0,1,2,1,2,9,4,2024,249.20717,False
1466,2024-09-20,69,105,34.96,1,1,1,2,2,20,9,2024,249.2015,False
5763,2024-12-16,56,307,29.16,0,0,2,2,1,16,12,2024,249.10172,False
5844,2024-09-20,51,272,23.4,0,0,1,2,1,20,9,2024,249.09712,False
3800,2024-09-17,28,99,41.75,1,1,1,1,0,17,9,2024,249.09697,False
1333,2024-09-19,33,344,78.15,0,0,0,1,0,19,9,2024,249.06238,False
7462,2024-12-27,32,202,65.52,0,1,2,1,2,27,12,2024,249.01611,False
2521,2024-08-14,40,223,62.53,0,0,2,1,1,14,8,2024,248.96861,False
6740,2024-02-19,26,279,33.86,1,1,2,2,2,19,2,2024,248.86053,False
6649,2024-02-23,99,233,35.83,1,1,0,2,1,23,2,2024,248.7538,False
7014,2024-09-16,15,255,48.61,0,0,1,2,2,16,9,2024,248.73653,False
6651,2024-01-20,67,239,87.09,0,1,1,1,1,20,1,2024,248.40445,False
5940,2024-04-15,43,225,37.25,0,1,1,1,1,15,4,2024,248.31285,False
8954,2024-06-09,59,212,15.73,0,0,2,1,0,9,6,2024,248.28912,False
8982,2024-03-23,81,195,59.98,1,0,0,0,0,23,3,2024,248.17972,False
2100,2024-02-05,26,71,42.21,0,1,1,0,0,5,2,2024,248.14766,False
3203,2024-04-29,29,230,29.7,0,1,0,2,0,29,4,2024,248.13152,False
1899,2024-08-06,22,235,11.48,0,1,0,0,2,6,8,2024,248.13084,False
6737,2024-09-18,67,206,49.63,0,1,0,1,1,18,9,2024,248.12712,False
6437,2024-09-27,47,277,78.43,1,1,2,2,1,27,9,2024,248.08116,False
4001,2024-11-19,34,348,26.66,1,0,1,2,0,19,11,2024,248.05705,False
4723,2024-03-26,42,233,47.75,0,1,1,2,1,26,3,2024,247.9669,False
2141,2024-05-08,28,134,20.22,1,1,2,2,2,8,5,2024,247.89505,False
8696,2024-10-18,73,210,29.83,1,1,1,2,2,18,10,2024,247.88536,False
7623,2024-11-09,60,248,79.16,0,1,0,0,0,9,11,2024,247.88066,False
9875,2024-10-24,3,174,77.69,1,1,2,1,1,24,10,2024,247.85252,False
1449,2024-04-12,79,185,21.82,1,1,1,1,0,12,4,2024,247.81494,False
6630,2024-08-26,47,247,40.11,1,1,0,2,0,26,8,2024,247.71803,False
9942,2024-11-16,64,261,36.23,1,0,1,2,0,16,11,2024,247.64926,False
6188,2024-07-23,50,114,53.61,1,0,0,1,2,23,7,2024,247.61171,False
1954,2024-11-01,71,149,77.32,1,0,0,2,2,1,11,2024,247.58395,False
2747,2024-01-04,39,387,13.03,1,1,1,2,1,4,1,2024,247.55899,False
7174,2024-09-07,63,312,79.79,1,0,1,0,2,7,9,2024,247.52469,False
7770,2024-10-23,60,485,91.39,1,0,0,1,1,23,10,2024,247.52097,False
4954,2024-02-22,7,194,25.15,0,0,0,2,2,22,2,2024,247.48119,False
6520,2024-04-06,88,188,94.38,1,0,0,1,1,6,4,2024,247.47887,False
8873,2024-08-20,36,390,55.61,0,0,0,0,1,20,8,2024,247.45825,False
2803,2024-05-26,1,86,55.46,1,0,2,1,0,26,5,2024,247.42393,False
1577,2024-02-22,51,271,45.24,1,1,0,0,2,22,2,2024,247.37242,False
7296,2024-06-01,70,257,31.56,1,0,1,1,1,1,6,2024,247.36096,False
7664,2024-12-09,43,38,60.1,0,0,2,1,2,9,12,2024,247.28831,False
7863,2024-10-19,28,200,33.23,0,1,2,2,1,19,10,2024,247.23955,False
4070,2024-10-25,55,255,55.35,1,0,0,2,1,25,10,2024,247.08337,False
1874,2024-03-22,23,182,6.85,1,0,0,1,0,22,3,2024,247.07571,False
6177,2024-05-28,73,232,98.45,0,1,1,1,0,28,5,2024,246.94164,False
5051,2024-01-21,91,246,8.1,1,0,0,0,1,21,1,2024,246.9113,False
5021,2024-06-23,40,481,44.66,0,0,1,1,0,23,6,2024,246.90408,False
3085,2024-10-21,85,332,58.7,0,1,1,1,2,21,10,2024,246.81035,False
4348,2024-06-06,82,216,66.64,1,0,2,2,2,6,6,2024,246.78845,False
4040,2024-06-03,73,469,84.81,1,0,1,2,2,3,6,2024,246.77289,False
4805,2024-04-22,47,126,58.67,1,1,2,1,2,22,4,2024,246.67453,False
7709,2024-11-05,87,294,36.74,0,1,2,2,2,5,11,2024,246.62341,False
3722,2024-09-27,72,295,21.89,0,0,0,1,0,27,9,2024,246.54059,False
3439,2024-08-07,28,161,79.09,1,0,1,2,2,7,8,2024,246.48138,False
4904,2024-10-25,68,246,5.81,0,1,2,1,0,25,10,2024,246.45654,False
4082,2024-11-19,41,162,17.47,1,0,1,1,2,19,11,2024,246.38254,False
5034,2024-07-13,67,251,14.03,1,1,0,1,2,13,7,2024,246.37505,False
6913,2024-12-22,81,473,75.42,0,1,1,0,1,22,12,2024,246.3642,False
6550,2024-01-22,29,143,36.84,0,0,1,2,0,22,1,2024,246.34343,False
9052,2024-04-20,85,210,44.65,1,1,2,2,0,20,4,2024,246.33653,False
5299,2024-06-28,82,335,58.13,1,1,0,0,2,28,6,2024,246.33345,False
1757,2024-04-19,93,189,60.93,1,1,1,2,0,19,4,2024,246.30672,False
3534,2024-10-13,79,233,40.97,1,0,2,1,0,13,10,2024,246.25002,False
1534,2024-02-27,6,279,99.76,1,0,1,2,0,27,2,2024,246.17967,False
3465,2024-03-05,89,268,33.15,0,0,0,0,1,5,3,2024,246.15909,False
2252,2024-05-27,88,156,91.85,1,0,2,2,0,27,5,2024,246.07167,False
1131,2024-05-08,87,252,59.99,1,1,0,0,1,8,5,2024,246.04993,False
9660,2024-04-18,70,240,36.03,0,1,2,2,2,18,4,2024,246.0265,False
6601,2024-10-20,23,295,45.47,1,1,0,2,2,20,10,2024,245.98305,False
3004,2024-06-22,66,183,22.2,0,0,1,0,2,22,6,2024,245.97307,False
9093,2024-05-12,64,256,40.37,0,0,0,1,1,12,5,2024,245.93965,False
8888,2024-06-22,17,116,69.9,1,0,2,1,0,22,6,2024,245.91382,False
2088,2024-04-14,63,275,63.25,1,1,2,0,2,14,4,2024,245.83487,False
9755,2024-10-06,39,231,17.53,0,1,0,1,2,6,10,2024,245.80788,False
5572,2024-04-11,28,210,82.61,0,0,0,0,0,11,4,2024,245.5754,False
1576,2024-01-06,73,338,38.9,1,0,0,1,2,6,1,2024,245.55408,False
8333,2024-12-14,67,332,19.49,1,0,2,1,0,14,12,2024,245.50278,False
7416,2024-03-20,42,111,57.81,0,1,1,1,0,20,3,2024,245.45213,False
2033,2024-11-08,15,213,68.35,1,1,2,0,2,8,11,2024,245.42186,False
6922,2024-03-27,33,483,72.45,0,1,1,0,0,27,3,2024,245.27147,False
8758,2024-12-18,64,282,93.0,0,0,2,0,0,18,12,2024,245.1897,False
7421,2024-02-11,16,171,61.47,0,0,1,2,1,11,2,2024,245.13448,False
7774,2024-09-18,34,273,12.96,1,1,0,2,0,18,9,2024,245.03696,False
9931,2024-11-06,81,247,20.76,0,0,1,0,2,6,11,2024,245.00911,False
4042,2024-05-26,77,216,51.19,1,1,1,2,0,26,5,2024,244.9038,False
3560,2024-12-07,35,320,41.38,1,1,2,0,1,7,12,2024,244.85149,False
9987,2024-10-29,91,189,31.16,1,1,1,0,2,29,10,2024,244.85048,False
4402,2024-02-19,68,2,62.95,1,1,0,1,0,19,2,2024,244.79816,False
8481,2024-07-18,37,270,42.76,1,1,1,2,0,18,7,2024,244.74577,False
9870,2024-03-20,35,248,41.84,1,1,2,1,0,20,3,2024,244.73941,False
7736,2024-08-07,21,169,70.09,1,0,1,0,0,7,8,2024,244.70357,False
9034,2024-03-16,73,299,33.14,0,0,1,0,1,16,3,2024,244.57538,False
1560,2024-11-15,58,450,19.91,1,0,1,0,0,15,11,2024,244.51997,False
5359,2024-08-27,37,251,13.93,0,1,1,1,1,27,8,2024,244.44536,False
1995,2024-06-15,8,144,13.33,1,0,0,2,2,15,6,2024,244.39078,False
3950,2024-12-08,22,39,46.17,1,1,1,0,1,8,12,2024,244.37862,False
5958,2024-01-19,18,264,55.87,1,1,1,2,0,19,1,2024,244.34232,False
9326,2024-02-22,51,297,42.1,0,0,1,2,2,22,2,2024,244.33653,False
9834,2024-05-15,95,243,77.8,0,0,2,0,2,15,5,2024,244.21149,False
7080,2024-03-05,69,245,79.0,0,1,2,0,1,5,3,2024,244.18994,False
5950,2024-06-09,32,165,79.62,1,0,0,2,0,9,6,2024,244.03412,False
7727,2024-12-18,39,185,54.62,1,1,1,1,2,18,12,2024,244.03275,False
8505,2024-08-18,71,162,83.23,0,0,1,2,0,18,8,2024,243.9575,False
9139,2024-11-03,26,230,24.28,1,0,0,1,0,3,11,2024,243.87047,False
6740,2024-03-21,12,210,73.51,1,0,0,2,0,21,3,2024,243.81831,False
1459,2024-05-03,44,263,44.4,1,1,2,2,1,3,5,2024,243.76338,False
6340,2024-06-07,80,201,9.9,0,1,1,2,1,7,6,2024,243.76239,False
1085,2024-02-20,7,263,48.02,1,1,1,0,2,20,2,2024,243.75595,False
6176,2024-06-01,45,385,52.93,0,0,0,1,2,1,6,2024,243.57838,False
1920,2024-08-26,69,216,67.98,0,0,0,1,1,26,8,2024,243.4714,False
1005,2024-05-25,97,245,97.76,1,0,2,2,1,25,5,2024,243.25916,False
7916,2024-11-02,19,221,15.18,1,0,1,2,2,2,11,2024,243.22484,False
1675,2024-02-17,58,266,94.53,0,0,1,1,2,17,2,2024,243.1106,False
3358,2024-08-08,85,292,14.53,0,0,2,1,0,8,8,2024,243.09862,False
4643,2024-07-31,63,354,41.48,0,1,2,0,1,31,7,2024,243.09448,False
7866,2024-06-27,82,254,20.26,0,1,0,1,2,27,6,2024,243.0944,False
4077,2024-12-16,30,124,32.05,0,0,1,1,2,16,12,2024,243.05942,False
5561,2024-09-13,43,295,10.19,1,0,0,1,2,13,9,2024,243.03365,False
1709,2024-06-15,21,239,17.89,1,0,1,1,1,15,6,2024,242.92853,False
4893,2024-10-11,99,236,44.5,1,0,1,2,2,11,10,2024,242.90164,False
6544,2024-07-09,47,121,69.28,0,1,2,2,0,9,7,2024,242.89015,False
4774,2024-11-27,68,448,43.62,1,0,2,1,0,27,11,2024,242.71843,False
7416,2024-05-23,10,246,66.2,0,1,0,0,2,23,5,2024,242.70505,False
7833,2024-05-18,31,489,11.28,0,0,2,2,1,18,5,2024,242.64328,False
9761,2024-03-20,67,157,28.48,0,1,0,1,2,20,3,2024,242.6137,False
7082,2024-12-29,36,102,60.72,0,1,0,2,1,29,12,2024,242.56488,False
2461,2024-10-02,86,273,88.28,0,0,0,0,0,2,10,2024,242.48332,False
8631,2024-10-28,59,239,53.84,1,0,2,2,2,28,10,2024,242.43947,False
8807,2024-04-30,66,390,41.95,1,1,1,1,1,30,4,2024,242.33089,False
1081,2024-04-09,64,307,82.62,0,1,2,2,0,9,4,2024,242.30687,False
4452,2024-02-14,11,319,15.29,1,1,0,2,1,14,2,2024,242.2565,False
3247,2024-11-27,67,254,48.35,0,0,1,1,1,27,11,2024,242.25618,False
6012,2024-05-24,53,168,87.99,0,1,0,1,2,24,5,2024,242.20825,False
8242,2024-10-28,47,249,25.22,1,0,2,0,0,28,10,2024,242.16635,False
9437,2024-11-12,16,28,28.89,1,0,0,2,0,12,11,2024,242.0058,False
6146,2024-03-03,73,300,61.21,0,1,1,1,0,3,3,2024,242.00313,False
1931,2024-09-25,15,456,44.09,0,1,1,0,1,25,9,2024,241.98143,False
2827,2024-05-13,84,184,17.71,0,1,0,1,2,13,5,2024,241.97736,False
2962,2024-01-12,11,245,95.1,0,1,1,0,1,12,1,2024,241.96333,False
6131,2024-12-07,95,173,20.25,0,0,2,0,0,7,12,2024,241.95453,False
9077,2024-06-29,92,273,45.35,1,0,2,2,2,29,6,2024,241.81859,False
3030,2024-06-02,28,332,33.37,0,1,0,1,1,2,6,2024,241.74023,False
5813,2024-05-09,2,280,32.26,0,1,0,1,1,9,5,2024,241.55408,False
2626,2024-07-23,61,195,42.96,0,1,0,2,1,23,7,2024,241.53427,False
8676,2024-07-23,55,476,30.19,0,0,2,1,1,23,7,2024,241.38011,False
2487,2024-05-30,56,283,67.06,0,0,2,1,1,30,5,2024,241.35329,False
7962,2024-01-26,20,252,70.71,1,1,0,2,2,26,1,2024,241.32477,False
7765,2024-10-17,31,282,12.76,0,0,1,1,0,17,10,2024,241.27618,False
4753,2024-08-29,43,306,71.31,1,1,1,2,2,29,8,2024,241.17113,False
7841,2024-10-26,46,208,32.82,0,0,0,2,1,26,10,2024,240.97818,False
7677,2024-10-23,50,83,78.55,0,1,1,0,1,23,10,2024,240.96085,False
5386,2024-11-02,54,339,63.3,0,1,1,2,2,2,11,2024,240.9157,False
7692,2024-12-01,66,279,64.08,1,1,1,2,0,1,12,2024,240.90758,False
8369,2024-11-06,90,364,53.85,0,0,2,0,2,6,11,2024,240.84814,False
2667,2024-10-24,30,298,42.95,0,0,1,0,2,24,10,2024,240.78812,False
1476,2024-01-15,56,397,38.6,0,0,1,1,0,15,1,2024,240.76434,False
6837,2024-08-20,29,131,48.8,1,1,2,1,0,20,8,2024,240.76295,False
7323,2024-03-26,41,221,89.09,1,1,2,0,2,26,3,2024,240.7625,False
6241,2024-02-23,53,243,77.93,0,0,2,2,1,23,2,2024,240.6656,False
6174,2024-10-17,25,270,34.6,1,1,0,2,1,17,10,2024,240.64015,False
1320,2024-10-01,25,187,48.7,0,1,0,1,1,1,10,2024,240.56216,False
7625,2024-11-30,70,265,82.9,0,1,2,0,0,30,11,2024,240.28807,False
5340,2024-05-16,20,177,27.64,1,1,0,2,1,16,5,2024,240.27406,False
6356,2024-10-29,26,204,93.12,0,1,0,2,2,29,10,2024,240.22478,False
4718,2024-08-24,28,200,48.93,1,1,1,0,1,24,8,2024,240.22473,False
8469,2024-02-12,3,296,89.17,1,1,1,1,0,12,2,2024,240.21965,False
4356,2024-11-23,90,233,35.01,0,0,0,0,1,23,11,2024,240.20992,False
7523,2024-09-09,31,283,27.97,0,1,0,1,0,9,9,2024,240.1209,False
3717,2024-01-21,59,289,82.51,1,0,1,2,2,21,1,2024,240.09229,False
6703,2024-05-21,63,343,78.99,0,0,0,2,1,21,5,2024,240.01501,False
2651,2024-08-02,9,232,53.73,1,0,2,0,0,2,8,2024,239.91147,False
7189,2024-06-18,60,230,69.45,0,0,1,0,1,18,6,2024,239.88698,False
4561,2024-04-26,15,237,5.0,0,1,0,2,1,26,4,2024,239.86641,False
1745,2024-12-10,62,189,76.85,0,0,1,2,0,10,12,2024,239.74072,False
3385,2024-03-06,56,304,69.08,0,0,1,1,1,6,3,2024,239.71915,False
2902,2024-01-13,55,156,27.09,1,1,0,2,2,13,1,2024,239.69148,False
4500,2024-11-13,13,5,90.36,1,0,0,2,2,13,11,2024,239.66092,False
9255,2024-07-20,25,196,31.32,1,1,2,1,2,20,7,2024,239.61427,False
5151,2024-03-15,23,138,36.69,0,0,1,0,1,15,3,2024,239.59956,False
9909,2024-04-10,89,254,60.76,1,1,0,2,0,10,4,2024,239.56352,False
3742,2024-06-15,30,308,26.7,0,0,0,0,2,15,6,2024,239.45998,False
3263,2024-12-20,67,221,10.26,1,1,2,1,1,20,12,2024,239.44853,False
8157,2024-10-19,99,58,10.89,0,1,1,2,0,19,10,2024,239.36212,False
6531,2024-02-17,8,215,73.68,1,1,0,2,2,17,2,2024,239.25389,False
2223,2024-01-27,96,232,60.5,1,1,1,0,1,27,1,2024,239.23836,False
1926,2024-09-24,87,219,67.44,1,1,2,1,2,24,9,2024,239.22089,False
8532,2024-04-02,25,286,42.08,1,1,1,0,1,2,4,2024,239.12053,False
7026,2024-09-22,62,77,32.37,0,0,2,2,1,22,9,2024,239.0606,False
9015,2024-06-23,31,401,61.17,1,1,0,2,1,23,6,2024,238.95549,False
8843,2024-04-19,60,453,91.18,1,0,0,2,0,19,4,2024,238.86954,False
6599,2024-02-24,9,180,29.02,1,0,2,1,1,24,2,2024,238.86627,False
9191,2024-08-18,80,356,82.15,0,1,1,1,2,18,8,2024,238.77425,False
2329,2024-05-11,89,232,21.06,1,1,2,0,2,11,5,2024,238.75664,False
1608,2024-03-17,59,337,14.89,0,1,0,0,0,17,3,2024,238.63194,False
7579,2024-01-06,37,353,48.0,0,0,0,1,2,6,1,2024,238.54573,False
3962,2024-11-05,14,253,67.01,0,1,2,2,2,5,11,2024,238.49753,False
1966,2024-09-06,59,91,18.3,1,1,2,0,0,6,9,2024,238.49185,False
8202,2024-11-11,53,237,36.54,1,0,2,0,2,11,11,2024,238.45131,False
4132,2024-01-29,4,270,45.83,1,1,0,1,0,29,1,2024,238.4162,False
3974,2024-09-29,80,250,66.97,1,0,2,0,0,29,9,2024,238.3558,False
5423,2024-05-30,73,241,26.76,0,0,2,1,0,30,5,2024,237.88316,False
5848,2024-04-09,62,292,55.82,0,1,1,0,1,9,4,2024,237.87518,False
8916,2024-05-05,68,239,11.07,1,1,1,0,1,5,5,2024,237.8739,False
7446,2024-05-20,64,283,23.89,0,1,0,0,0,20,5,2024,237.84958,False
9325,2024-09-04,77,185,15.31,1,1,1,1,1,4,9,2024,237.83847,False
1746,2024-01-19,28,245,60.9,0,1,2,2,2,19,1,2024,237.75932,False
8611,2024-04-29,13,253,59.03,1,0,0,1,2,29,4,2024,237.72795,False
3521,2024-03-05,37,176,18.67,0,0,1,1,2,5,3,2024,237.68353,False
5758,2024-05-02,59,251,6.35,0,1,1,1,2,2,5,2024,237.62065,False
2612,2024-02-10,39,150,65.6,0,1,1,1,2,10,2,2024,237.6138,False
2345,2024-06-14,92,209,83.2,0,1,1,0,0,14,6,2024,237.61058,False
1541,2024-06-17,85,279,73.82,1,1,0,2,0,17,6,2024,237.60982,False
3807,2024-09-11,27,58,24.96,1,1,0,2,0,11,9,2024,237.58916,False
6146,2024-11-30,48,213,90.49,1,1,2,1,0,30,11,2024,237.54637,False
3689,2024-12-26,60,277,63.18,0,1,2,0,0,26,12,2024,237.49481,False
4665,2024-07-20,5,425,8.4,0,0,1,2,0,20,7,2024,237.41257,False
9451,2024-02-14,24,126,44.87,0,1,0,1,1,14,2,2024,237.38226,False
3218,2024-11-26,40,272,9.49,1,0,2,1,2,26,11,2024,237.3262,False
9144,2024-01-13,63,255,39.9,1,0,1,0,1,13,1,2024,237.31773,False
3806,2024-11-09,33,165,18.8,1,1,1,2,0,9,11,2024,237.29901,False
3089,2024-04-21,32,167,82.29,0,1,1,2,1,21,4,2024,237.24796,False
3735,2024-02-17,44,298,83.98,0,1,1,2,1,17,2,2024,237.22453,False
3467,2024-05-13,56,237,60.93,1,1,0,1,0,13,5,2024,237.22357,False
8157,2024-07-15,33,136,60.38,0,1,1,2,1,15,7,2024,237.14047,False
4983,2024-04-05,48,222,21.82,1,0,1,1,2,5,4,2024,237.076,False
8977,2024-12-24,83,265,29.33,0,1,2,2,2,24,12,2024,237.06888,False
9072,2024-12-11,49,455,37.45,1,0,0,2,2,11,12,2024,237.00467,False
6389,2024-01-13,33,19,83.04,1,1,1,2,1,13,1,2024,236.97272,False
9147,2024-09-08,86,205,50.84,0,1,1,0,2,8,9,2024,236.94806,False
6108,2024-07-06,59,59,88.92,1,0,0,0,0,6,7,2024,236.93692,False
2424,2024-03-11,93,280,20.13,0,0,0,2,1,11,3,2024,236.88312,False
2338,2024-09-02,76,212,71.22,0,0,1,0,0,2,9,2024,236.8753,False
5983,2024-02-01,24,181,94.84,0,0,2,0,0,1,2,2024,236.85397,False
4094,2024-03-29,53,234,76.09,0,0,1,2,2,29,3,2024,236.74994,False
6022,2024-08-12,92,291,90.63,1,1,0,2,0,12,8,2024,236.7493,False
6256,2024-11-27,92,194,77.57,1,1,1,2,2,27,11,2024,236.74417,False
7870,2024-11-22,19,218,32.23,0,1,0,2,1,22,11,2024,236.74045,False
9300,2024-08-27,58,103,6.39,1,1,2,0,0,27,8,2024,236.70883,False
9599,2024-08-18,57,229,85.79,0,1,1,2,2,18,8,2024,236.67471,False
7573,2024-07-21,22,240,53.65,0,0,0,2,2,21,7,2024,236.59462,False
3408,2024-06-23,76,420,34.75,0,1,0,2,2,23,6,2024,236.5558,False
7777,2024-07-26,82,273,48.54,0,0,1,0,1,26,7,2024,236.54541,False
9503,2024-05-07,27,225,18.57,0,0,2,0,2,7,5,2024,236.51492,False
2910,2024-08-13,11,205,15.22,0,0,2,0,1,13,8,2024,236.49225,False
1504,2024-07-07,9,20,55.51,1,0,1,0,0,7,7,2024,236.42813,False
8748,2024-11-29,4,270,43.95,1,1,1,0,1,29,11,2024,236.39754,False
8698,2024-10-25,46,297,38.61,0,1,0,2,1,25,10,2024,236.36346,False
6030,2024-12-18,8,284,28.63,0,0,0,1,0,18,12,2024,236.33774,False
4988,2024-09-22,80,161,26.56,0,1,2,0,2,22,9,2024,236.24309,False
9274,2024-01-13,31,361,54.92,1,1,2,1,0,13,1,2024,236.23201,False
3922,2024-01-19,78,116,19.76,1,0,0,1,2,19,1,2024,236.15784,False
5005,2024-12-05,88,184,80.72,0,1,2,0,0,5,12,2024,236.03519,False
5491,2024-08-24,12,246,69.76,0,1,1,1,0,24,8,2024,235.88063,False
3990,2024-07-06,13,242,7.1,1,0,2,1,2,6,7,2024,235.86998,False
5494,2024-07-04,81,236,31.2,1,0,2,1,1,4,7,2024,235.79294,False
4170,2024-02-16,45,151,73.59,0,1,2,1,1,16,2,2024,235.72246,False
2456,2024-05-11,92,211,42.77,1,1,0,0,0,11,5,2024,235.70198,False
6913,2024-08-29,3,210,14.61,0,0,1,0,0,29,8,2024,235.69708,False
4411,2024-02-13,60,234,56.8,1,0,1,1,2,13,2,2024,235.68637,False
9236,2024-04-28,65,177,83.16,0,1,1,0,0,28,4,2024,235.61232,False
4011,2024-05-19,14,268,29.22,1,0,1,2,1,19,5,2024,235.5662,False
8794,2024-05-22,53,222,37.66,0,0,0,1,1,22,5,2024,235.5225,False
4420,2024-02-15,54,435,54.65,1,0,2,0,2,15,2,2024,235.44623,False
8391,2024-06-22,50,477,65.59,1,1,1,1,1,22,6,2024,235.20197,False
3543,2024-11-21,12,439,77.6,0,1,2,2,0,21,11,2024,235.15805,False
8621,2024-06-10,88,246,56.31,1,0,0,1,0,10,6,2024,235.09486,False
6565,2024-07-14,52,201,90.49,1,1,1,2,1,14,7,2024,235.04181,False
4579,2024-09-05,8,182,43.69,0,1,0,2,0,5,9,2024,234.93752,False
5953,2024-10-28,86,446,73.9,1,0,2,0,1,28,10,2024,234.88345,False
5972,2024-12-01,83,228,85.69,0,1,2,1,1,1,12,2024,234.87418,False
8903,2024-09-28,59,369,19.37,1,1,0,0,0,28,9,2024,234.81355,False
8727,2024-09-12,43,361,79.33,1,0,0,2,2,12,9,2024,234.7874,False
2114,2024-02-19,29,59,23.7,0,1,1,2,1,19,2,2024,234.72322,False
4872,2024-06-19,6,274,87.71,1,1,1,2,1,19,6,2024,234.57094,False
7402,2024-04-20,80,179,19.27,1,1,1,0,2,20,4,2024,234.52423,False
2541,2024-05-17,85,493,92.69,0,1,2,1,1,17,5,2024,234.50337,False
2439,2024-05-27,25,205,42.13,1,0,1,0,1,27,5,2024,234.34927,False
6388,2024-05-13,3,117,63.75,1,1,0,2,1,13,5,2024,234.31786,False
7998,2024-01-09,25,237,5.16,0,1,2,1,1,9,1,2024,234.2915,False
3135,2024-07-27,22,489,69.24,1,1,0,0,0,27,7,2024,234.24825,False
8370,2024-03-06,79,158,25.31,0,1,0,0,0,6,3,2024,234.18633,False
4819,2024-02-21,78,215,9.56,1,0,2,1,2,21,2,2024,234.14886,False
6764,2024-08-28,39,184,59.81,1,1,2,1,2,28,8,2024,234.07674,False
3655,2024-09-14,57,191,32.04,0,0,2,2,1,14,9,2024,234.00478,False
4986,2024-11-20,22,255,69.69,0,1,2,2,1,20,11,2024,233.82787,False
5308,2024-09-06,81,211,80.8,0,1,1,2,1,6,9,2024,233.66501,False
5768,2024-11-26,23,232,51.15,0,0,2,0,2,26,11,2024,233.64154,False
9692,2024-05-13,37,413,47.97,0,0,1,1,2,13,5,2024,233.60974,False
7048,2024-12-03,32,244,55.94,1,0,2,1,1,3,12,2024,233.57448,False
3037,2024-07-16,26,271,51.85,0,0,1,2,2,16,7,2024,233.54373,False
5694,2024-11-03,70,234,15.5,0,0,2,1,2,3,11,2024,233.52956,False
2860,2024-01-29,71,122,95.87,1,0,2,2,2,29,1,2024,233.46184,False
4822,2024-05-29,4,247,89.92,1,1,0,0,0,29,5,2024,233.3916,False
4506,2024-12-10,28,185,31.99,0,1,0,1,1,10,12,2024,233.2702,False
