Product ID,Store ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index,Price-to-Sales Ratio
3309,84,7.87,16.84,29.22,388,1,14.56,6.73,1.36,0.020283505154639177
1797,22,84.23,28.5,9.34,278,4,19.67,7.74,0.76,0.3029856115107914
3760,9,11.74,94.77,29.27,371,2,11.49,2.48,0.72,0.031644204851752025
4219,74,18.91,52.8,16.83,160,2,3.16,2.15,2.0,0.1181875
7803,73,71.52,91.24,13.1,325,2,16.05,3.5,2.43,0.22006153846153845
5728,55,5.86,17.12,35.03,481,2,18.47,4.76,2.41,0.012182952182952183
6247,33,28.02,90.8,37.42,158,4,6.37,1.99,1.86,0.17734177215189872
5401,65,91.94,9.07,35.65,234,3,13.33,7.8,1.08,0.3929059829059829
4412,13,91.89,76.18,33.17,285,4,19.36,2.06,2.36,0.32242105263157894
2909,16,15.9,77.95,25.32,406,3,7.88,5.95,1.75,0.03916256157635468
8365,38,31.47,13.26,16.19,170,4,15.12,4.98,1.74,0.18511764705882353
2507,23,40.49,94.48,6.94,286,3,2.67,1.75,2.35,0.1415734265734266
3689,23,30.49,71.93,47.87,105,4,1.75,1.02,0.87,0.29038095238095235
7088,43,52.74,72.65,25.56,394,3,11.07,5.57,1.4,0.13385786802030458
3457,5,18.98,10.49,10.78,467,4,12.91,5.01,2.01,0.0406423982869379
4421,96,65.53,19.01,31.79,161,2,16.7,5.24,1.38,0.40701863354037265
1474,58,60.55,70.75,42.16,289,1,13.61,2.78,0.75,0.20951557093425605
1027,19,18.52,46.17,5.34,262,4,1.43,2.8,0.5,0.07068702290076335
9848,76,34.7,56.79,18.56,221,2,16.13,2.54,2.18,0.1570135746606335
1815,22,80.84,32.63,15.24,466,1,13.68,5.6,2.08,0.17347639484978541
5433,87,16.15,8.18,44.43,154,3,10.23,6.61,1.44,0.10487012987012986
8565,11,33.94,41.07,35.58,462,3,9.77,8.09,1.96,0.07346320346320345
8699,30,79.55,78.09,27.21,200,1,7.84,8.96,0.86,0.39775
6328,53,69.72,18.66,1.05,292,2,8.65,3.97,1.07,0.23876712328767122
8318,58,96.0,9.04,12.83,379,1,7.65,8.58,2.15,0.2532981530343008
3329,47,10.89,40.1,47.05,340,2,17.69,6.22,1.34,0.03202941176470588
9235,37,6.75,99.7,29.18,373,2,19.0,4.75,1.08,0.018096514745308313
4851,79,59.64,7.61,12.25,249,2,0.72,3.48,1.5,0.23951807228915664
4356,95,49.44,29.78,26.09,270,4,1.31,3.24,1.5,0.1831111111111111
4349,42,48.2,25.16,46.68,391,2,17.63,8.05,0.84,0.12327365728900257
4101,36,77.77,87.99,43.83,216,2,7.32,6.37,0.9,0.36004629629629625
4603,94,17.38,32.82,25.27,152,4,1.63,9.87,0.55,0.11434210526315788
1424,62,56.49,47.65,35.39,487,4,6.17,9.9,2.03,0.1159958932238193
2540,91,13.7,73.0,13.47,225,2,7.94,5.51,2.09,0.06088888888888889
1525,33,95.11,74.55,26.21,314,1,15.46,6.28,1.18,0.3028980891719745
4360,12,40.73,73.57,31.25,321,3,7.95,7.57,0.63,0.12688473520249222
2176,91,59.39,26.46,29.2,213,3,8.28,4.91,0.9,0.2788262910798122
2423,24,84.75,77.35,11.62,191,2,19.82,7.33,1.81,0.443717277486911
3822,60,75.33,23.35,3.41,217,2,5.85,7.04,1.28,0.34714285714285714
4272,59,77.48,22.43,27.03,320,3,13.68,8.96,2.28,0.242125
7977,40,8.37,57.26,39.5,127,2,18.22,8.99,1.7,0.06590551181102361
8868,40,14.83,77.44,26.3,251,3,1.45,3.82,1.17,0.05908366533864542
3919,14,41.68,51.67,7.19,111,1,3.46,2.22,1.27,0.3754954954954955
1745,26,5.43,18.39,39.2,378,4,11.57,9.03,2.22,0.014365079365079364
6897,40,20.64,61.98,22.78,441,3,8.51,5.82,1.9,0.046802721088435376
5890,89,67.02,63.9,42.07,498,1,16.64,3.84,1.5,0.13457831325301203
1537,32,79.5,85.76,38.15,360,4,6.84,4.46,0.82,0.22083333333333333
5846,62,72.17,29.04,22.33,338,2,8.1,8.66,0.61,0.21352071005917161
7993,50,34.2,69.14,12.32,288,4,14.18,1.08,2.1,0.11875000000000001
8394,42,31.9,55.69,18.79,436,4,7.49,7.96,1.4,0.0731651376146789
3107,10,32.59,64.85,28.1,474,2,18.79,5.71,2.15,0.06875527426160338
5145,17,30.4,72.68,5.12,164,4,4.49,4.59,1.88,0.18536585365853658
2121,64,52.78,51.58,38.06,180,3,14.92,1.76,2.46,0.2932222222222222
6121,82,39.15,50.83,29.09,347,2,14.66,1.49,2.24,0.11282420749279538
7930,36,32.98,82.46,0.51,115,2,5.5,4.68,2.4,0.28678260869565214
1259,24,38.61,92.36,17.05,334,3,12.26,9.55,2.05,0.11559880239520957
1952,94,82.67,7.37,45.49,244,1,11.67,6.1,2.0,0.3388114754098361
5234,55,54.83,24.06,35.94,248,3,4.92,3.97,2.49,0.22108870967741934
4927,43,20.52,65.53,14.47,310,2,7.92,1.93,0.89,0.06619354838709678
7567,6,65.13,93.97,2.58,496,2,9.27,6.01,1.21,0.13131048387096772
3953,92,38.28,86.9,39.47,412,1,19.48,8.15,1.98,0.0929126213592233
1306,1,28.49,13.48,24.07,106,4,10.96,9.72,0.74,0.2687735849056604
3565,12,60.61,41.62,43.48,318,4,10.36,6.66,2.1,0.19059748427672957
7385,18,70.21,69.21,36.16,237,3,15.9,1.73,1.29,0.2962447257383966
9112,38,30.52,73.25,25.36,418,1,17.55,2.77,0.86,0.07301435406698564
5947,72,10.17,8.15,43.35,236,1,6.15,6.51,1.45,0.04309322033898305
7539,87,13.08,56.87,48.67,256,3,14.74,9.77,1.18,0.05109375
2768,97,8.32,26.98,23.45,61,2,13.55,7.47,1.16,0.13639344262295083
7129,41,88.74,57.97,34.14,196,3,12.56,2.66,1.53,0.4527551020408163
2951,20,76.1,67.58,2.47,301,1,19.48,7.67,2.34,0.2528239202657807
2357,77,20.94,59.39,8.86,44,4,0.1,4.21,0.66,0.47590909090909095
1426,96,21.6,74.13,18.12,303,2,3.1,1.45,2.48,0.0712871287128713
7414,58,87.76,86.09,25.37,197,3,19.58,3.48,0.8,0.44548223350253807
3499,30,12.01,25.82,1.01,426,4,1.0,3.34,1.28,0.0281924882629108
4923,34,27.34,21.6,11.15,413,1,12.38,4.01,1.51,0.06619854721549637
3907,16,5.03,14.81,31.46,444,4,15.71,2.39,2.32,0.01132882882882883
8475,67,24.85,61.58,48.0,445,3,19.97,1.19,0.53,0.055842696629213484
3427,34,94.4,76.55,6.21,248,2,13.22,5.15,1.97,0.3806451612903226
8239,65,92.68,39.81,37.52,237,1,18.76,3.18,1.42,0.39105485232067516
2056,23,77.39,97.01,13.8,172,2,14.95,5.09,2.32,0.4499418604651163
2925,27,51.62,93.68,44.8,156,4,4.98,8.63,2.21,0.33089743589743587
9063,33,18.13,47.35,38.24,336,1,5.32,1.49,0.96,0.05395833333333333
9258,65,20.93,40.36,19.83,405,3,9.51,6.31,1.48,0.05167901234567901
6135,24,57.85,96.68,27.47,403,1,3.62,3.21,2.1,0.1435483870967742
5234,48,19.03,19.71,24.26,258,3,18.68,9.01,1.98,0.07375968992248062
5013,43,93.25,80.48,34.81,420,1,3.65,4.6,0.57,0.2220238095238095
3934,24,37.2,7.85,6.26,96,1,11.64,3.17,1.12,0.3875
8876,28,26.61,60.7,19.21,449,3,0.88,8.34,1.21,0.05926503340757238
4156,15,36.09,79.36,34.52,484,2,13.11,3.22,1.96,0.07456611570247934
7269,58,98.39,88.81,1.04,394,2,8.64,4.31,2.15,0.24972081218274111
9080,70,12.14,15.22,30.94,132,2,16.38,7.2,0.66,0.09196969696969698
2738,45,83.08,92.14,30.6,440,1,15.29,7.36,2.44,0.1888181818181818
4806,65,13.86,58.47,39.59,361,1,15.76,5.54,1.56,0.03839335180055402
1646,2,20.75,91.46,12.62,169,3,5.56,2.32,1.14,0.1227810650887574
9305,5,16.76,26.41,28.02,63,2,17.27,2.65,0.56,0.26603174603174606
7874,59,19.34,12.42,38.02,405,4,4.15,1.23,2.3,0.04775308641975309
4379,72,67.19,51.62,30.9,182,2,4.43,9.65,1.48,0.3691758241758242
5185,84,13.93,15.01,43.07,45,2,14.25,9.18,1.88,0.30955555555555553
4384,70,24.57,65.95,38.79,491,4,5.84,5.94,0.92,0.05004073319755601
4726,93,49.39,58.31,17.22,153,1,10.58,7.59,1.69,0.32281045751633985
2383,94,92.38,88.68,17.5,484,1,8.7,6.59,2.07,0.19086776859504131
2750,98,74.43,96.58,20.93,479,2,18.28,1.87,1.99,0.15538622129436327
9937,67,26.52,67.03,9.18,476,2,8.55,5.7,0.69,0.055714285714285716
5537,96,48.94,11.08,29.78,309,1,3.22,8.66,2.38,0.15838187702265372
5015,62,16.39,79.3,23.52,487,1,12.09,5.81,1.78,0.033655030800821356
5811,67,68.44,77.84,7.9,411,1,18.66,9.67,2.4,0.1665206812652068
6639,15,13.04,61.65,11.65,337,1,7.55,1.47,1.22,0.03869436201780415
9599,65,65.81,64.3,30.36,267,3,3.26,8.94,2.16,0.2464794007490637
9194,13,69.55,59.41,36.78,284,4,3.95,9.54,2.14,0.24489436619718308
7185,78,77.64,50.94,31.14,355,4,17.57,9.51,0.63,0.21870422535211267
7104,45,23.0,48.17,27.09,318,3,0.47,4.78,1.56,0.07232704402515723
3128,82,82.16,25.51,35.02,275,3,5.25,3.43,1.03,0.29876363636363634
2806,4,69.13,67.58,26.47,435,2,13.22,8.53,0.94,0.15891954022988505
9507,53,27.34,71.52,41.17,376,1,8.64,8.54,1.37,0.07271276595744681
6073,58,23.49,27.04,23.71,473,1,4.69,9.12,1.48,0.049661733615221984
9981,73,61.15,15.05,47.19,389,4,6.4,2.19,0.77,0.15719794344473006
3891,30,29.0,7.62,17.33,346,2,7.67,1.51,1.51,0.0838150289017341
9693,22,95.78,26.33,30.18,330,4,5.33,1.1,1.82,0.29024242424242425
6313,16,56.19,84.04,49.88,208,3,7.7,7.26,1.23,0.2701442307692308
2206,97,63.73,53.29,19.8,224,4,9.64,9.49,2.29,0.28450892857142857
5142,20,29.33,40.69,45.43,95,2,5.17,2.81,1.65,0.30873684210526314
4118,55,35.23,83.91,1.89,449,2,0.52,1.17,1.92,0.07846325167037861
6185,12,69.68,38.04,17.32,184,1,19.32,5.25,0.85,0.3786956521739131
9075,84,23.74,54.13,38.26,210,4,15.06,9.25,1.55,0.11304761904761904
8458,19,80.82,83.12,15.79,216,1,13.1,1.37,2.08,0.37416666666666665
7774,15,29.67,98.32,45.23,244,1,16.94,7.36,1.11,0.12159836065573772
6062,32,52.7,45.8,15.3,206,4,2.99,8.11,1.88,0.2558252427184466
3597,58,57.82,66.46,4.91,243,3,15.03,6.85,1.73,0.23794238683127572
4517,74,47.58,60.28,16.1,428,3,3.63,5.21,1.12,0.11116822429906542
8631,73,76.85,30.42,44.69,387,3,19.87,5.27,2.24,0.19857881136950903
7392,29,39.58,82.22,5.18,477,1,8.14,7.92,0.7,0.08297693920335429
5410,71,94.43,55.75,48.75,413,4,0.21,7.12,1.19,0.22864406779661017
7534,3,70.28,31.74,6.27,293,4,10.58,9.89,1.85,0.23986348122866893
5671,39,97.66,94.84,6.16,375,1,5.64,9.97,1.79,0.26042666666666664
6027,22,30.29,96.98,21.71,118,2,1.35,7.47,1.78,0.25669491525423727
1136,21,47.72,11.95,11.83,338,4,13.88,7.21,1.08,0.14118343195266272
3287,99,89.79,69.2,17.52,422,3,8.88,2.31,2.26,0.21277251184834126
9767,55,92.5,61.64,48.58,457,2,18.87,9.98,2.37,0.2024070021881838
4348,82,69.06,29.4,37.19,218,3,9.25,3.07,1.6,0.31678899082568807
6143,37,35.12,56.25,16.42,243,1,11.3,7.36,0.6,0.14452674897119341
5869,97,5.76,53.75,31.98,138,1,9.92,8.64,1.65,0.041739130434782605
4606,85,64.83,98.73,45.67,407,1,3.77,5.1,2.11,0.15928746928746929
3975,1,30.79,8.91,5.36,406,4,13.95,5.79,2.48,0.07583743842364532
6667,64,64.19,52.76,21.14,259,3,13.06,5.54,2.06,0.24783783783783783
2966,26,32.19,42.4,47.18,105,4,18.49,2.87,0.53,0.30657142857142855
9290,7,76.6,89.06,8.0,246,2,7.33,5.04,1.82,0.3113821138211382
1318,40,46.77,71.11,46.03,212,1,19.13,9.3,1.97,0.22061320754716982
7696,1,50.39,70.81,0.31,180,2,10.37,7.66,2.14,0.27994444444444444
8887,96,70.31,57.79,29.83,439,4,7.63,6.7,0.63,0.16015945330296127
7427,55,52.19,30.97,29.55,398,2,11.16,8.05,1.07,0.13113065326633166
2981,23,33.87,30.91,34.21,407,2,16.37,3.17,1.05,0.08321867321867321
6531,3,57.56,35.91,30.0,223,2,6.14,5.27,0.74,0.25811659192825115
7846,80,86.73,99.89,36.13,331,1,14.07,3.21,1.5,0.26202416918429006
1574,86,18.19,94.85,24.15,68,2,6.11,3.95,2.09,0.2675
7473,18,71.68,32.39,37.49,339,2,17.34,5.19,2.35,0.21144542772861358
7555,60,84.31,63.71,11.17,487,4,19.41,3.72,1.27,0.1731211498973306
8882,96,49.85,90.05,49.63,157,1,9.09,2.63,0.7,0.31751592356687897
4986,42,35.99,32.11,32.49,414,2,13.36,7.2,0.77,0.08693236714975845
8858,98,5.77,43.05,5.28,354,1,11.15,3.71,2.11,0.016299435028248585
3047,37,44.35,54.45,22.68,383,2,12.67,4.87,1.35,0.11579634464751959
9129,95,11.79,43.24,27.14,330,2,12.42,4.68,1.44,0.035727272727272726
2907,39,17.24,88.64,16.68,57,2,5.26,3.57,1.98,0.30245614035087715
7421,19,67.86,23.11,39.6,438,1,0.9,3.44,2.39,0.15493150684931506
4605,10,29.0,31.05,12.14,405,3,2.24,8.89,1.96,0.07160493827160494
8033,57,52.05,96.25,48.22,282,1,0.55,7.04,2.07,0.18457446808510639
4130,95,63.27,5.72,18.58,405,4,16.11,7.67,1.54,0.15622222222222223
4176,76,79.11,44.24,4.01,453,3,11.99,5.56,1.43,0.17463576158940397
1967,21,58.28,87.53,46.6,258,1,11.64,2.02,1.37,0.22589147286821706
8056,20,5.41,69.31,1.96,469,4,1.0,5.41,2.24,0.011535181236673775
2458,88,62.5,73.18,48.9,415,1,12.25,1.21,1.52,0.15060240963855423
2319,38,81.23,88.99,41.18,212,2,11.52,2.74,1.22,0.38316037735849057
4866,78,18.45,44.21,4.4,122,2,18.89,6.18,1.44,0.15122950819672132
6644,37,36.6,29.21,10.61,145,2,8.31,7.75,1.41,0.2524137931034483
3741,53,42.55,53.21,41.81,159,3,7.32,5.9,1.93,0.26761006289308176
8563,26,40.6,94.11,47.12,476,2,10.74,6.95,0.94,0.08529411764705883
5267,89,7.88,57.92,40.47,410,3,3.0,7.33,1.51,0.01921951219512195
2565,20,72.82,36.69,31.89,413,4,9.13,3.25,2.13,0.176319612590799
1673,49,20.37,91.69,45.5,486,3,13.26,7.89,0.92,0.041913580246913586
8457,24,9.62,57.65,34.05,435,1,8.5,8.8,2.07,0.02211494252873563
3649,54,25.19,49.65,6.41,142,4,4.82,8.28,1.93,0.1773943661971831
5682,69,73.08,97.88,48.27,407,1,11.96,2.2,0.52,0.17955773955773954
5776,12,53.63,15.8,28.09,422,3,12.59,1.46,0.57,0.12708530805687204
3974,68,22.46,47.38,46.78,323,3,11.99,9.11,0.94,0.06953560371517029
9215,43,32.89,65.91,37.42,495,1,9.77,8.74,1.5,0.06644444444444444
3144,41,72.12,55.09,17.66,394,1,6.52,9.94,2.01,0.18304568527918783
9796,46,77.49,21.09,37.38,285,3,10.59,8.72,0.66,0.27189473684210524
3829,72,74.06,71.09,17.72,421,3,7.74,8.81,1.91,0.1759144893111639
4106,11,17.91,86.09,8.82,285,3,10.17,4.07,2.24,0.0628421052631579
6554,55,21.84,61.68,14.59,183,4,4.72,5.77,1.88,0.11934426229508197
5655,93,15.78,96.75,14.56,180,3,4.53,9.18,1.44,0.08766666666666666
1523,46,30.91,26.02,3.77,412,2,5.24,8.34,2.26,0.07502427184466019
7703,87,66.71,81.86,39.46,342,1,12.78,6.34,1.82,0.19505847953216374
9602,12,22.31,91.5,22.41,266,3,6.7,4.81,0.73,0.08387218045112782
2253,98,21.24,78.55,33.38,446,1,17.71,2.42,1.64,0.04762331838565022
2325,43,50.88,85.04,24.76,163,3,8.28,9.99,2.26,0.3121472392638037
5664,74,48.57,62.97,43.58,327,2,19.39,7.65,0.92,0.1485321100917431
8328,57,44.65,41.03,42.01,321,3,14.59,3.71,1.98,0.13909657320872273
2313,19,42.48,36.81,17.37,247,2,7.78,1.91,2.44,0.1719838056680162
2057,66,77.21,82.55,47.23,275,2,18.36,3.32,0.64,0.2807636363636363
6980,72,72.64,14.18,47.32,476,1,18.59,4.78,0.91,0.15260504201680672
9014,40,48.38,85.18,21.52,313,4,13.77,7.27,1.49,0.15456869009584664
3426,39,97.19,18.69,36.87,339,3,14.51,7.47,1.75,0.2866961651917404
4617,28,69.69,75.39,3.14,280,2,4.97,3.94,1.43,0.24889285714285714
8625,42,51.85,89.37,27.61,399,4,3.46,7.55,1.66,0.1299498746867168
8617,8,61.83,34.41,17.74,154,1,7.46,4.09,1.81,0.40149350649350646
7933,47,9.19,48.72,32.49,80,3,11.31,6.68,1.26,0.11487499999999999
2065,71,21.56,95.16,8.51,384,1,16.17,8.5,2.31,0.05614583333333333
7130,73,51.28,53.18,0.28,241,3,16.38,2.38,2.46,0.21278008298755188
7553,47,34.49,28.89,20.28,326,1,3.71,3.81,1.79,0.10579754601226994
8673,82,61.29,87.87,2.19,436,3,6.14,3.98,1.12,0.14057339449541284
3318,36,14.99,99.9,27.02,310,2,5.06,6.01,2.05,0.04835483870967742
3146,40,79.33,96.41,48.53,273,4,19.59,1.37,0.72,0.2905860805860806
1098,40,76.55,44.23,26.87,241,4,7.11,6.9,1.81,0.3176348547717842
3566,6,36.72,14.59,2.5,405,3,7.46,7.85,2.08,0.09066666666666666
9096,81,34.21,53.88,20.61,222,3,1.53,2.97,1.18,0.1540990990990991
8292,74,5.26,16.93,17.73,155,4,17.86,2.1,2.45,0.03393548387096774
7747,28,70.35,93.29,8.45,414,1,0.65,8.08,0.9,0.16992753623188406
8988,18,92.32,26.88,47.8,199,4,3.38,4.98,1.23,0.4639195979899497
5268,61,21.9,19.4,30.77,161,4,18.96,8.69,1.51,0.1360248447204969
4909,74,65.88,70.31,14.09,331,1,1.93,2.73,0.71,0.19903323262839878
3598,18,17.95,87.01,20.67,474,2,2.43,8.07,0.82,0.037869198312236285
5607,4,47.07,99.22,8.73,162,3,3.63,9.39,2.34,0.29055555555555557
8473,7,42.74,34.98,2.14,462,2,10.72,1.32,0.95,0.09251082251082252
6127,98,93.31,41.44,17.67,277,2,11.41,9.42,2.25,0.3368592057761733
5181,79,37.97,78.84,5.98,145,1,15.56,3.17,1.81,0.2618620689655172
2232,99,95.87,20.54,30.66,292,1,0.26,4.51,1.24,0.3283219178082192
8882,92,19.05,49.91,33.45,390,3,0.55,5.2,1.64,0.048846153846153845
5127,15,81.67,48.63,41.89,286,2,0.42,6.93,2.27,0.28555944055944055
2026,86,58.14,90.3,11.21,464,4,9.18,8.59,1.43,0.12530172413793103
1194,74,47.24,55.9,35.88,125,2,11.74,6.75,0.72,0.37792000000000003
8937,77,6.34,35.0,26.35,158,1,9.46,9.07,0.65,0.04012658227848101
5763,35,24.03,28.64,29.14,105,1,7.04,3.39,2.14,0.22885714285714287
2052,14,61.61,50.15,39.3,384,4,14.09,6.45,0.95,0.16044270833333332
6648,68,6.69,41.24,12.32,349,4,9.77,9.84,2.39,0.019169054441260745
1597,35,29.78,37.67,40.14,364,3,0.98,9.23,2.26,0.08181318681318682
1899,93,45.8,36.87,8.97,241,3,13.73,1.73,0.72,0.1900414937759336
4368,50,87.41,93.81,19.48,218,1,14.57,7.63,1.22,0.4009633027522936
3361,92,47.39,72.09,2.62,195,4,7.25,5.28,2.41,0.24302564102564103
1968,72,23.33,64.69,8.33,425,1,17.89,1.47,1.01,0.05489411764705882
6880,92,62.72,30.66,6.51,135,2,3.6,7.94,2.24,0.46459259259259256
6867,31,11.68,91.52,39.7,483,1,18.1,8.04,2.01,0.024182194616977223
3029,3,96.95,48.87,3.53,194,4,6.47,9.68,2.22,0.4997422680412371
4504,68,92.35,55.84,25.51,446,3,0.63,3.16,1.35,0.20706278026905828
4481,35,58.85,59.29,32.51,227,3,14.46,8.67,0.99,0.2592511013215859
5916,79,56.79,95.13,29.31,249,4,1.81,1.84,1.79,0.2280722891566265
9537,67,61.39,99.43,18.43,326,3,5.28,6.83,0.63,0.18831288343558283
2351,59,43.66,14.3,8.53,245,4,15.59,7.27,1.15,0.17820408163265306
7734,98,9.4,33.61,1.56,478,4,6.67,4.92,0.73,0.019665271966527197
2455,47,45.25,31.69,34.12,299,4,2.75,2.84,1.74,0.15133779264214048
3738,67,72.42,85.31,46.89,314,1,8.85,2.49,2.18,0.23063694267515925
8037,59,46.68,90.57,12.33,432,1,0.01,9.39,2.43,0.10805555555555556
9555,64,17.36,50.38,0.43,107,3,15.48,5.54,1.31,0.1622429906542056
5618,97,98.28,37.88,15.61,307,4,3.94,5.47,2.21,0.3201302931596091
2795,30,44.0,21.81,16.94,195,1,19.79,4.15,2.25,0.22564102564102564
1228,21,49.53,62.76,33.36,264,3,5.39,8.94,0.62,0.18761363636363637
1219,40,59.95,53.96,10.34,353,4,16.5,5.54,1.35,0.1698300283286119
7932,9,74.76,92.69,20.43,293,3,4.26,5.75,2.28,0.2551535836177475
5691,37,5.98,95.68,28.14,427,2,6.79,7.93,0.62,0.014004683840749415
5040,55,19.87,33.28,40.88,236,1,6.38,8.6,2.07,0.08419491525423729
4703,32,20.04,73.87,6.62,439,2,16.73,4.25,1.48,0.04564920273348519
9851,20,58.13,84.03,49.04,318,3,10.25,6.64,1.06,0.18279874213836478
1276,5,43.36,41.65,0.56,432,2,9.77,7.42,1.3,0.10037037037037037
7493,17,60.78,73.83,0.05,317,2,1.34,9.84,2.12,0.19173501577287066
5634,11,85.49,81.09,40.58,234,2,3.62,2.79,2.3,0.3653418803418803
8377,30,76.36,58.3,11.24,422,1,2.41,5.81,2.24,0.1809478672985782
6957,57,6.28,19.23,0.73,160,3,7.59,3.23,2.07,0.03925
6265,81,95.33,72.84,2.05,214,2,0.99,9.82,2.34,0.4454672897196262
6281,89,57.71,47.74,44.6,199,1,3.98,9.89,1.95,0.29
3696,93,21.17,75.29,47.34,376,1,5.21,4.44,1.11,0.056303191489361706
8701,78,84.19,90.6,49.24,383,2,19.95,9.44,1.44,0.2198172323759791
2355,83,29.77,43.34,34.24,203,3,9.81,6.71,2.3,0.14665024630541873
8399,6,26.88,50.07,1.11,430,1,19.65,6.55,1.37,0.06251162790697674
3830,30,61.44,85.36,10.25,481,3,15.57,9.11,1.78,0.12773388773388772
1379,14,69.19,98.99,49.13,157,1,1.2,4.95,1.43,0.44070063694267514
1902,20,70.75,62.25,47.89,460,1,11.56,7.06,0.5,0.15380434782608696
5211,83,55.45,22.32,26.1,328,3,12.45,8.31,1.85,0.1690548780487805
9877,34,15.25,92.2,12.29,484,4,10.03,3.28,2.23,0.031508264462809916
7676,95,75.8,41.74,36.57,441,1,6.41,6.01,2.31,0.17188208616780046
3808,31,50.85,13.31,40.01,209,3,7.0,9.65,2.13,0.24330143540669857
1256,59,13.69,24.18,32.74,413,4,9.15,6.92,0.96,0.03314769975786925
7265,82,68.71,38.91,36.99,209,3,3.29,5.51,2.33,0.32875598086124397
6159,32,15.85,56.64,40.22,320,3,19.46,7.81,1.54,0.04953125
4198,58,23.62,94.69,39.76,257,3,13.03,8.51,0.86,0.09190661478599223
6330,93,93.14,66.59,29.45,492,2,7.6,2.9,0.82,0.1893089430894309
5888,85,66.79,12.1,14.96,317,4,15.78,7.56,1.51,0.21069400630914828
9531,66,49.55,44.29,46.36,114,3,6.41,7.78,1.12,0.4346491228070175
8973,59,36.45,6.98,12.09,86,3,13.56,7.32,0.65,0.4238372093023256
2557,68,12.91,17.23,30.72,143,4,5.49,1.44,1.25,0.09027972027972028
9620,95,50.98,89.79,47.64,294,2,14.36,9.71,0.71,0.17340136054421768
7726,48,5.43,11.63,33.64,266,2,7.94,3.65,1.18,0.020413533834586464
8534,7,9.55,95.12,4.71,425,1,16.22,2.13,0.61,0.02247058823529412
7353,27,43.12,13.82,44.24,268,1,14.11,7.14,1.68,0.16089552238805968
4805,35,26.34,81.74,40.52,306,2,9.73,4.12,2.05,0.08607843137254902
6443,99,16.74,79.92,14.08,372,3,19.39,4.89,2.37,0.045
4725,4,76.04,49.96,41.79,490,1,5.82,7.85,2.3,0.15518367346938777
7949,77,81.39,42.18,21.12,216,2,2.93,1.14,1.28,0.37680555555555556
6528,19,40.04,27.62,4.79,217,1,14.03,9.69,2.29,0.18451612903225806
3688,32,55.72,15.66,3.09,396,1,5.08,2.66,2.36,0.1407070707070707
6553,3,58.16,32.28,2.91,180,4,17.58,5.77,1.6,0.32311111111111107
3380,19,6.55,81.85,33.68,223,4,1.09,7.04,1.94,0.02937219730941704
7615,62,29.82,5.03,32.74,437,3,6.77,2.94,1.3,0.06823798627002288
1434,87,15.3,48.48,40.73,409,4,10.88,7.61,2.08,0.03740831295843521
7601,70,44.85,46.27,37.18,201,1,3.55,7.83,1.39,0.22313432835820896
1951,87,5.38,44.27,30.52,28,3,9.24,8.92,1.98,0.19214285714285714
9757,46,86.29,55.09,45.7,484,2,19.06,9.31,1.86,0.17828512396694216
5523,41,99.5,8.69,33.32,230,4,13.6,4.44,1.08,0.4326086956521739
5848,52,33.18,39.89,41.74,237,2,6.92,3.92,0.95,0.13999999999999999
4276,34,87.6,27.46,34.99,295,1,10.33,1.04,0.6,0.29694915254237286
8864,80,61.76,16.69,20.19,227,4,14.05,5.73,1.99,0.2720704845814978
8792,15,67.35,92.32,10.31,146,3,19.84,9.11,2.12,0.4613013698630137
3523,2,75.92,48.48,26.24,455,3,0.89,6.04,1.39,0.16685714285714287
7364,3,67.65,49.74,34.93,438,2,13.43,2.67,1.6,0.15445205479452057
4307,13,37.24,55.47,36.25,83,4,6.15,7.18,1.74,0.44867469879518074
3207,40,48.25,90.28,5.5,113,1,19.34,6.75,0.54,0.4269911504424779
6438,89,25.31,8.76,25.23,304,3,6.39,7.36,1.07,0.08325657894736842
9134,69,72.73,88.36,9.85,360,2,1.0,9.41,1.63,0.20202777777777778
9554,50,11.45,67.66,44.05,378,3,6.26,5.42,1.33,0.03029100529100529
7780,1,28.24,78.02,44.19,91,2,9.76,4.32,1.57,0.3103296703296703
3151,10,82.54,16.22,33.83,454,4,15.54,4.85,2.06,0.18180616740088107
7870,93,29.37,69.0,4.06,440,3,3.28,2.09,1.91,0.06675
9499,84,63.11,96.79,34.01,150,2,6.57,8.14,1.48,0.42073333333333335
6458,40,81.97,15.03,21.34,325,3,5.39,2.86,1.01,0.2522153846153846
8342,68,37.99,76.71,12.94,236,2,16.82,2.81,1.71,0.16097457627118644
9901,37,29.05,37.34,40.17,490,4,15.72,6.25,1.95,0.05928571428571429
8641,69,41.29,68.05,18.97,265,2,11.01,9.72,0.98,0.155811320754717
9491,74,5.15,68.54,30.76,315,2,18.78,3.52,0.85,0.01634920634920635
4514,45,34.07,72.42,45.19,184,2,0.21,3.46,1.89,0.18516304347826087
9621,62,58.48,52.57,26.59,162,1,18.9,1.41,0.82,0.3609876543209876
7595,30,70.38,29.64,19.83,334,2,18.31,8.19,0.55,0.21071856287425147
3314,29,78.24,85.0,4.44,326,2,14.53,1.8,1.81,0.24
8869,40,9.27,82.61,49.9,445,1,9.66,4.41,1.12,0.020831460674157302
3586,42,78.13,91.55,26.29,325,1,9.18,3.51,1.04,0.24039999999999997
